code,virtual_medical_product_code,trade_family_code
18611011000001108,38750211000001107,9337701000001102
18611211000001103,39733711000001108,9339301000001107
18611411000001104,38897411000001103,9558501000001108
18611611000001101,10075611000001101,9339901000001108
18611811000001102,426802009,9895201000001109
18612011000001100,426401009,9895201000001109
18612211000001105,426954000,9895201000001109
18612411000001109,14042811000001105,9895201000001109
18612611000001107,321964006,9340201000001107
18612811000001106,407914001,9340601000001109
18613411000001100,18615211000001100,10973901000001100
18613911000001108,18615311000001108,10973901000001100
18614511000001103,319740004,9341901000001105
18614811000001100,322144004,9349901000001109
18615011000001105,331035006,9358701000001100
18616011000001101,39697411000001109,9361201000001105
18616211000001106,330721008,9367101000001106
18616411000001105,3655611000001105,9367101000001106
18616611000001108,3496911000001103,9367101000001106
18617111000001102,323048009,9372701000001101
18617711000001101,327096008,10974101000001101
18618011000001102,327103006,10974101000001101
18618211000001107,327097004,10974101000001101
18618411000001106,407900001,9395901000001101
18619011000001107,35920211000001106,9396401000001100
18619611000001100,35920511000001109,9396401000001100
18620011000001108,35920711000001104,9396401000001100
18620511000001100,35940111000001103,9396401000001100
18620911000001107,327337009,9401401000001101
18621211000001109,410930002,9402301000001104
18621411000001108,417050003,9402301000001104
18621611000001106,417678003,9402301000001104
18621811000001105,3434911000001100,9894901000001103
18623211000001108,15913411000001106,10370301000001102
18623511000001106,36565511000001102,9564401000001108
18623711000001101,326215009,9564401000001108
18624911000001102,327368008,9236101000001109
18627711000001106,35897511000001109,9236401000001103
18628611000001103,39707011000001106,9239201000001107
18628811000001104,330418005,9559101000001106
18629011000001100,408067001,9240101000001105
18629211000001105,39687511000001109,9240301000001107
18629411000001109,321994000,9240201000001103
18629811000001106,415163005,9513701000001102
18630311000001109,1156293009,9567301000001105
18630911000001105,38897011000001107,12759101000001103
18631211000001107,39706711000001105,9485801000001100
18631511000001105,4860511000001102,9503401000001106
18631711000001100,12777411000001104,9629701000001104
18631911000001103,39703911000001101,10367401000001103
18632111000001106,3462711000001102,9324501000001102
18633111000001100,38898011000001108,9336601000001105
18633611000001108,35367911000001103,9477801000001103
18634011000001104,14679811000001106,9897501000001102
18634311000001101,18635911000001101,10975201000001109
18634611000001106,18636011000001109,10975201000001109
18634911000001100,18635811000001106,10975201000001109
18635211000001105,18636111000001105,10975201000001109
18636811000001103,18645711000001102,10975501000001107
186411000001103,400771006,9361701000001102
18641711000001104,18645511000001107,9296001000001100
18643311000001102,36131311000001105,9296001000001100
18644611000001105,36130711000001101,9296001000001100
18645111000001103,36130211000001108,9296001000001100
18646411000001104,39112011000001100,9668801000001109
18646711000001105,3542611000001107,9679201000001108
18649111000001101,3542811000001106,9655201000001108
18650711000001109,18653111000001101,9322401000001109
18651011000001103,18652811000001100,9322401000001109
18651311000001100,18652911000001105,9322401000001109
18652011000001106,18653011000001102,9322401000001109
18654911000001101,3434811000001105,10975101000001102
18655211000001106,18657311000001106,11711301000001106
18655411000001105,18657311000001106,11711301000001106
18655611000001108,18657311000001106,11711301000001106
18655811000001107,18657311000001106,11711301000001106
186611000001100,39700511000001102,9299001000001107
18662511000001107,442472008,10974301000001104
18662911000001100,442341005,10974301000001104
18663511000001100,18672211000001103,10974401000001107
18663811000001102,318334004,9214501000001101
18664111000001106,18671811000001106,10974401000001107
18664411000001101,18671911000001101,10974401000001107
18664711000001107,18672011000001108,10974401000001107
18664911000001109,318335003,9214501000001101
18665211000001104,18672111000001109,10974401000001107
18665611000001102,39706811000001102,9485801000001100
18666011000001100,318276009,9359801000001101
18666211000001105,16725211000001106,10540701000001104
18667011000001102,18671411000001109,9394101000001103
18667311000001104,18671311000001102,9394101000001103
18667611000001109,7566411000001109,10974601000001105
18667811000001108,7566411000001109,10974601000001105
18668111000001100,18671711000001103,9332501000001105
18668311000001103,7566411000001109,10974601000001105
18668611000001108,7566411000001109,10974601000001105
18668811000001107,18671511000001108,9332501000001105
18668911000001102,7566411000001109,10974601000001105
18669211000001101,7566411000001109,10974601000001105
18669511000001103,18671611000001107,9332501000001105
18669711000001108,7566411000001109,10974601000001105
18670511000001101,7660311000001107,10974701000001100
18672911000001107,15913411000001106,10370301000001102
18673211000001109,15913411000001106,10370301000001102
18677911000001109,348315009,9298001000001101
18678711000001108,38896211000001104,10974901000001103
18679511000001109,9552411000001109,10975001000001103
18679711000001104,8115811000001104,12883301000001108
18680111000001100,18684711000001105,9485801000001100
18680711000001104,37084611000001101,9328401000001106
18681011000001105,37084911000001107,9328301000001103
18681211000001100,39020311000001104,9461101000001108
18687511000001108,18723811000001102,9530001000001102
18694811000001101,38751111000001107,9220601000001104
18695311000001109,38751211000001101,9220601000001104
18711000001102,330170001,9237101000001107
18716011000001105,18764511000001109,10975201000001109
18716311000001108,13454511000001107,10976801000001101
18740111000001100,18764211000001106,10972801000001102
18741011000001105,18748011000001104,10975301000001100
187411000001101,3501911000001104,9617301000001101
18743311000001109,13454311000001101,9562001000001105
18745311000001105,36047811000001104,9894201000001108
18745511000001104,3473611000001106,9894401000001107
18745911000001106,3627511000001103,9402701000001100
18747111000001104,10893511000001108,10976201000001102
18747511000001108,12298911000001108,10976301000001106
18748311000001101,18765111000001101,10105601000001104
18748611000001106,18764411000001105,10976501000001104
18748911000001100,18764311000001103,10976501000001104
18749211000001104,18759311000001105,10975401000001108
18759511000001104,18759411000001103,9326701000001103
187611000001103,3542111000001104,9654901000001102
18765211000001107,38754011000001109,10975701000001101
18765811000001108,18765711000001100,10975801000001105
18766311000001109,18767011000001109,10975901000001104
18769311000001102,704477007,10976601000001100
18769811000001106,704481007,10976601000001100
18770111000001101,704480008,10976601000001100
18770411000001106,704479005,10976601000001100
18770811000001108,704478002,10976601000001100
18771411000001102,18772111000001102,10976601000001100
18772311000001100,18781111000001100,10977001000001106
18772711000001101,36564211000001101,9487801000001106
18772911000001104,330284003,9402701000001100
18773311000001105,18782211000001104,10977801000001104
18773411000001103,18782211000001104,10977801000001104
18773511000001104,18782211000001104,10977801000001104
18784311000001100,18852611000001109,10978101000001108
18784811000001109,14982811000001108,10978001000001107
187911000001109,322091008,9514701000001100
188211000001101,3398211000001104,9661301000001107
188611000001104,331434003,9246101000001108
188711000001108,39107611000001108,9500001000001107
18876011000001101,36069911000001109,9214801000001103
18876711000001104,3401111000001107,9675001000001104
18876911000001102,318768008,9531101000001108
18877111000001102,36129811000001103,9296101000001104
18877311000001100,13717011000001109,9301301000001102
18877511000001106,39020811000001108,9303401000001109
18877711000001101,322850007,9335201000001101
18878111000001101,346917004,9342301000001104
188811000001100,332051001,9274801000001107
18885611000001108,38893711000001104,10711001000001102
18892611000001100,36565811000001104,9569701000001100
18893411000001107,13731911000001109,9462201000001109
18893911000001104,36037011000001106,9293401000001104
18894611000001108,4145111000001102,9585501000001105
189211000001106,324479008,9328801000001108
189511000001109,317431008,9333301000001109
189611000001108,3398611000001102,9657001000001105
189811000001107,3401011000001106,9669401000001103
18986411000001108,18987811000001107,10977201000001100
18986711000001102,18988111000001104,10977201000001100
18987011000001101,18987911000001102,10977201000001100
18987311000001103,18988211000001105,10977201000001100
18987611000001108,18988011000001100,10977201000001100
189911000001102,36120611000001108,9530401000001107
190111000001106,39021911000001105,9536701000001102
190211000001100,329188007,9367601000001102
190611000001103,36563711000001106,9261001000001106
190711000001107,327287004,9469301000001109
191211000001106,410896007,9372301000001100
191511000001109,319477006,9309001000001101
19169911000001107,19170211000001101,10977701000001108
19172611000001103,3395311000001103,10977601000001103
19173211000001106,327368008,9236101000001109
19173411000001105,8062111000001107,9248901000001105
19173711000001104,35935811000001103,9529001000001109
19174011000001104,35919911000001103,9369101000001104
19174211000001109,35920011000001101,9369101000001104
19175211000001105,326286000,9399001000001103
19175611000001107,19180011000001103,10978601000001104
19177211000001102,15145411000001100,10365701000001103
19177411000001103,15145611000001102,10365701000001103
19177611000001100,15145311000001107,10365701000001103
19177911000001106,19177811000001101,11372001000001109
19181811000001101,17527711000001105,10978201000001101
19182111000001103,17334411000001109,10978201000001101
19182411000001108,19199911000001109,10978201000001101
19182711000001102,16210911000001108,10978201000001101
19183011000001108,16197311000001105,10978201000001101
19183311000001106,19200011000001102,10978201000001101
19186011000001100,19200111000001101,10978301000001105
19191911000001105,19200211000001107,9243901000001104
19192311000001100,19200311000001104,9688001000001100
19192511000001106,19200311000001104,9688001000001100
19196611000001106,19199811000001104,10978701000001109
19200811000001108,326251002,9477401000001100
19201111000001107,19203211000001102,9566601000001101
19207211000001106,19230711000001108,9243901000001104
19208511000001108,19230911000001105,9664901000001106
19208911000001101,19223711000001101,10979101000001100
19209011000001105,19231011000001102,9741401000001102
19209411000001101,19231211000001107,9628101000001108
19209711000001107,19230811000001100,9659901000001101
19210011000001104,19223811000001109,10979101000001100
19210311000001101,19223011000001103,10979001000001101
19210611000001106,19223511000001106,10979101000001100
19210911000001100,19223611000001105,10979101000001100
19211000001104,39732411000001106,9206101000001101
192211000001104,39706911000001107,9458101000001105
19224311000001103,10901111000001105,10979201000001107
19224611000001108,19231311000001104,9459101000001102
19225111000001101,19231411000001106,9459101000001102
19225411000001106,19231511000001105,9459101000001102
19225811000001108,19231611000001109,9459101000001102
19226011000001106,10901211000001104,10979201000001107
19256011000001105,19272511000001100,10980701000001104
19256211000001100,330814003,10980501000001105
19256511000001102,19272411000001104,10980301000001103
19256811000001104,19272311000001106,10980301000001103
19265811000001103,19265711000001106,10546101000001102
19269811000001100,19274211000001107,9510101000001106
19270811000001103,19272011000001108,10979301000001103
192711000001106,36017011000001102,9498801000001109
19274811000001108,19275411000001107,10981401000001101
19275011000001103,14610311000001100,10979501000001105
19275711000001101,317148009,10979701000001104
19275911000001104,317145007,10979701000001104
19276211000001102,10921711000001100,10979601000001109
19276511000001104,19281411000001101,9540801000001105
19280911000001102,39697311000001102,9223601000001109
19293211000001100,13639711000001102,10979801000001108
19293411000001101,13639811000001105,10979801000001108
19293611000001103,13639911000001100,10979801000001108
19293811000001104,327103006,10980001000001101
19294011000001107,327096008,10980001000001101
19294211000001102,327097004,10980001000001101
19301211000001107,38893711000001104,10711001000001102
19304811000001105,323264008,10980601000001109
19305111000001104,19306211000001104,10980401000001106
19305911000001101,19306111000001105,10980101000001100
19306711000001106,326047005,10981001000001106
19306911000001108,326048000,10981001000001106
19307311000001105,326049008,10981001000001106
19307511000001104,13639711000001102,10981101000001107
19307711000001109,13639811000001105,10981101000001107
19307911000001106,13639911000001100,10981101000001107
19308111000001109,39113511000001101,10981501000001102
19308911000001107,35920311000001103,10981301000001109
19309111000001102,35920611000001108,10981301000001109
19309311000001100,35920811000001107,10981301000001109
193111000001104,329587009,9195001000001107
19311711000001103,19311511000001108,10981601000001103
19312111000001109,19311911000001101,10981601000001103
19313611000001106,19345811000001103,9896401000001103
19346711000001103,3434811000001105,11071801000001108
19349111000001107,19372811000001106,9503401000001106
19349411000001102,19372711000001103,9503401000001106
193511000001108,39024511000001101,9261301000001109
19354411000001104,36047411000001101,12758501000001101
193611000001107,326447002,9492301000001102
19363311000001102,19410411000001109,9300901000001109
19363611000001107,329967002,10104501000001104
19363911000001101,19410511000001108,9300901000001109
19368411000001103,19372511000001108,9197601000001107
19370611000001106,3559611000001103,9517501000001102
19370911000001100,3559511000001102,9517501000001102
19371411000001104,39693511000001103,10982001000001102
19372311000001102,19373411000001100,10981901000001105
19373911000001108,3897911000001105,9563901000001101
19374111000001107,39697411000001109,11071101000001100
19374511000001103,36038911000001106,11071101000001100
19374911000001105,3862011000001106,12757601000001101
19375811000001104,19448911000001107,9491401000001104
19376111000001100,19448111000001109,11071701000001104
19376411000001105,19395311000001104,10982201000001108
19376711000001104,18653111000001101,9218501000001109
19376911000001102,327083007,10982101000001101
19377111000001102,327085000,10982101000001101
19377311000001100,327082002,10982101000001101
19377611000001105,19437311000001106,9675601000001107
19377911000001104,19438211000001104,9675601000001107
19378211000001107,19438711000001106,9675601000001107
19378511000001105,19439211000001109,9675601000001107
19378811000001108,19440211000001101,9675601000001107
19379111000001108,19440511000001103,9675601000001107
19379811000001101,19448411000001104,9374501000001101
19380211000001102,3655311000001100,9267101000001104
19380611000001100,19445011000001100,9636701000001108
19380911000001106,19445511000001108,9636701000001108
19381311000001100,19445811000001106,9636701000001108
19381511000001106,19448611000001101,11071601000001109
19381811000001109,19446111000001105,9636701000001108
19382111000001107,19446711000001106,9636701000001108
19382411000001102,19447011000001107,9636701000001108
19382711000001108,19448511000001100,11071601000001109
19383011000001102,19441511000001105,9636801000001104
19383311000001104,19442411000001101,9636801000001104
19383611000001109,19442911000001109,9636801000001104
19383911000001103,19443411000001105,9636801000001104
19384111000001104,19444411000001108,9636801000001104
19384511000001108,19444711000001102,9636801000001104
19385511000001109,19448311000001106,11071301000001103
19386211000001100,19448211000001103,11071301000001103
193911000001101,318474009,9223101000001100
19391511000001107,19436911000001109,9675601000001107
19392011000001107,19437411000001104,9675601000001107
19392511000001104,19437811000001102,9675601000001107
19393011000001103,19438311000001107,9675601000001107
19393511000001106,19438811000001103,9675601000001107
19394011000001101,19439311000001101,9675601000001107
19394511000001109,19439811000001105,9675601000001107
19395911000001103,8004111000001100,11073301000001102
19396311000001109,19444811000001105,9636701000001108
19396811000001100,19445111000001104,9636701000001108
19397311000001107,19445311000001102,9636701000001108
19397811000001103,19445611000001107,9636701000001108
19398311000001108,19445911000001101,9636701000001108
19398911000001109,19446211000001104,9636701000001108
19399211000001105,19446511000001101,9636701000001108
19399711000001103,19441111000001101,9636801000001104
19400211000001108,19441611000001109,9636801000001104
19400811000001109,19442011000001105,9636801000001104
19401411000001103,19442511000001102,9636801000001104
19401911000001106,19443011000001101,9636801000001104
19402411000001108,19443511000001109,9636801000001104
19402911000001100,19444011000001104,9636801000001104
19403411000001104,19437011000001108,9680801000001109
19403911000001107,19437511000001100,9680801000001109
19404411000001101,19437911000001107,9680801000001109
19404911000001109,19438411000001100,9680801000001109
19405411000001100,19438911000001108,9680801000001109
19405911000001108,19439411000001108,9680801000001109
19406411000001109,19439911000001100,9680801000001109
19406911000001101,19441211000001107,9629301000001103
19407411000001106,19441711000001100,9629301000001103
19407911000001103,19442111000001106,9629301000001103
19408411000001105,19442611000001103,9629301000001103
19408911000001102,19443111000001100,9629301000001103
19409411000001102,19443611000001108,9629301000001103
19409911000001105,19444111000001103,9629301000001103
19410811000001106,19441311000001104,9636901000001105
19411311000001107,19441811000001108,9636901000001105
19411811000001103,19442211000001100,9636901000001105
19412311000001103,19442711000001107,9636901000001105
19412811000001107,19443211000001106,9636901000001105
19413311000001108,19443711000001104,9636901000001105
19413811000001104,19444211000001109,9636901000001105
19414411000001103,19441411000001106,9617201000001105
19414911000001106,19441911000001103,9617201000001105
19415411000001102,19442311000001108,9617201000001105
19415911000001105,19442811000001104,9617201000001105
19416411000001106,19443311000001103,9617201000001105
19416911000001103,19443811000001107,9617201000001105
19417411000001108,19444311000001101,9617201000001105
19418111000001102,19444911000001100,9625101000001102
19418611000001105,19445211000001105,9625101000001102
19419511000001100,19445411000001109,9625101000001102
19420011000001109,19445711000001103,9625101000001102
19420511000001101,19446011000001109,9625101000001102
19421011000001100,19446311000001107,9625101000001102
19421511000001108,19446611000001102,9625101000001102
19422011000001108,19437211000001103,9687101000001100
19422511000001100,19437711000001105,9687101000001100
19423011000001104,19438111000001105,9687101000001100
19423511000001107,19438611000001102,9687101000001100
19424011000001102,19439111000001103,9687101000001100
19424511000001105,19439611000001106,9687101000001100
19425011000001103,19440111000001107,9687101000001100
19425511000001106,19437111000001109,9670501000001102
19426211000001102,19437611000001101,9670501000001102
19426711000001109,19438011000001109,9670501000001102
19427011000001105,19438511000001101,9670501000001102
19427511000001102,19439011000001104,9670501000001102
19428011000001106,19439511000001107,9670501000001102
19428911000001105,19440011000001106,9670501000001102
19431311000001100,10190611000001108,9639401000001109
19436411000001101,323264008,11071201000001107
19436711000001107,703962002,11071401000001106
19447811000001101,13456011000001109,9674901000001104
19460211000001109,13456111000001105,9686201000001105
19460411000001108,3434811000001105,11073401000001105
19460711000001102,13456011000001109,9674901000001104
19463411000001100,19464711000001108,11072601000001102
19465811000001104,19469811000001101,9570901000001100
19466011000001101,3591211000001105,11073201000001106
19466811000001107,19466511000001109,11072401000001100
19467211000001108,19467111000001102,11072401000001100
19467611000001105,19467511000001106,11072401000001100
19470311000001108,19476011000001108,9285701000001108
19470611000001103,19475911000001100,9285701000001108
19470911000001109,19475711000001102,9285701000001108
19471211000001106,19475811000001105,9285701000001108
19471511000001109,19476111000001109,9285701000001108
19475011000001104,19482211000001108,9506101000001106
19475511000001107,412555008,11072801000001103
19476811000001102,4255811000001109,11072701000001107
19480311000001104,19482111000001102,11075901000001100
19480611000001109,19482011000001103,11075901000001100
19481411000001102,19484311000001107,11073501000001109
19481711000001108,9306011000001105,11072901000001109
19482311000001100,9305811000001107,11072901000001109
19482511000001106,9305911000001102,11072901000001109
19486311000001101,19486211000001109,11073701000001103
19486711000001102,9752311000001101,11073601000001108
19486911000001100,36120011000001101,11073601000001108
19487111000001100,36120211000001106,11073601000001108
19487311000001103,36120311000001103,11073601000001108
19487511000001109,36119911000001103,11073601000001108
19488111000001104,19491911000001109,12884601000001104
19488811000001106,11027511000001100,9667901000001104
19489111000001106,19492011000001102,11073801000001107
19492811000001108,19525211000001103,11075201000001105
19496311000001100,19504311000001103,11074201000001109
19496611000001105,19504411000001105,11074201000001109
19496811000001109,327103006,11073901000001101
19497011000001100,327096008,11073901000001101
19498011000001104,327097004,11073901000001101
19503011000001103,19504211000001106,11074001000001103
19506911000001105,703907006,11074901000001104
19507511000001101,4747911000001101,11074701000001101
19510011000001106,19525111000001109,11074601000001106
19510411000001102,19525711000001105,11074501000001107
19514211000001109,7565811000001103,11075101000001103
19518011000001108,19532811000001106,11075601000001107
19518411000001104,7640711000001100,11075301000001101
19520111000001101,19532811000001106,11075601000001107
19520311000001104,19532811000001106,11075601000001107
19520511000001105,19532811000001106,11075601000001107
19520711000001100,19532811000001106,11075601000001107
19521311000001109,19533311000001107,9301301000001102
19523011000001107,16604211000001106,9218201000001106
19524311000001107,19524511000001101,11075401000001109
19527011000001101,374897009,9196501000001106
19527211000001106,39702811000001103,10102901000001102
19527811000001107,319990006,9509201000001109
19528011000001100,38894011000001104,9621101000001104
19528611000001107,704467005,11075501000001108
195311000001101,329652003,9507001000001108
19536911000001102,19544811000001101,11076101000001105
19538011000001102,19544611000001100,11076001000001109
19538411000001106,19544711000001109,11076001000001109
19538711000001100,19544511000001104,11076001000001109
19539111000001108,11140311000001101,9213201000001102
19539411000001103,10364911000001103,9653601000001106
19539611000001100,10364911000001103,9653601000001106
19539811000001101,10364911000001103,9653601000001106
19540011000001100,10364911000001103,9653601000001106
19540211000001105,1156293009,9567301000001105
19540411000001109,409150001,9240101000001105
19540611000001107,36564011000001106,9241601000001107
19541311000001107,9207511000001105,9245101000001101
19541511000001101,39710511000001100,9245201000001108
19541711000001106,395497004,9248501000001102
19541911000001108,318959004,9248501000001102
19542111000001100,8062111000001107,9248901000001105
19542411000001105,324709005,9559601000001102
19556211000001105,19626411000001100,11078301000001106
19562111000001107,10075611000001101,11076201000001103
19567811000001102,10893511000001108,11076701000001106
19568011000001109,12298911000001108,11077601000001104
19568211000001104,10097111000001108,11076901000001108
19568411000001100,10075611000001101,11076201000001103
19569711000001102,19585611000001105,9401901000001105
19570211000001106,3468711000001104,11077001000001107
19570611000001108,10097111000001108,11077701000001109
19576311000001100,7566411000001109,11077101000001108
19576511000001106,7566411000001109,11077101000001108
19576711000001101,7566411000001109,11077101000001108
19576911000001104,7566411000001109,11077101000001108
19577111000001104,7566411000001109,11077101000001108
19577311000001102,7566411000001109,11077101000001108
19577511000001108,7566411000001109,11077101000001108
195811000001105,3548511000001105,9623001000001104
19586911000001106,19608511000001106,9386701000001106
19587211000001100,19608411000001107,9386701000001106
19587511000001102,449001007,9386701000001106
19587711000001107,321618003,11077901000001106
19587911000001109,321612002,11077901000001106
19588111000001107,321613007,11077901000001106
19588311000001109,321614001,11077901000001106
19588511000001103,376807001,11077901000001106
19588711000001108,374054003,11077901000001106
196011000001108,322143005,9564301000001100
19606711000001100,19609211000001103,9476401000001102
19608211000001108,19609511000001100,11077901000001106
19609711000001105,19609111000001109,11077901000001106
19610111000001101,19609311000001106,11077901000001106
19610411000001106,19609411000001104,11077901000001106
196111000001109,323732002,9202701000001104
19611311000001109,3432011000001105,9267201000001106
19611511000001103,13413111000001109,9660801000001106
19611711000001108,11160111000001107,9577301000001100
19611911000001105,11160211000001101,9577301000001100
19612111000001102,11160311000001109,9577301000001100
19612311000001100,408060004,9498501000001106
19612611000001105,38897911000001106,9521701000001107
19612811000001109,13412911000001100,9686601000001107
19613111000001108,36047811000001104,9894201000001108
19613311000001105,3473511000001107,9894301000001104
19613511000001104,3473611000001106,9894401000001107
19613711000001109,3473711000001102,9489901000001108
19613911000001106,10352711000001104,9512801000001102
19614111000001105,36047611000001103,9538601000001108
19614311000001107,3472511000001100,9450101000001108
19614511000001101,39714611000001108,9518801000001100
19614711000001106,414177002,9575601000001103
19614911000001108,414178007,9575601000001103
19615111000001109,414179004,9575601000001103
19615411000001104,11391011000001107,9463701000001105
19616111000001103,39108911000001101,9491001000001109
19616411000001108,12777411000001104,9629701000001104
19616611000001106,16174711000001106,9480801000001107
19616811000001105,16174911000001108,9480801000001107
19617011000001101,16174511000001101,9480801000001107
19617211000001106,16174611000001102,9480801000001107
19617411000001105,16174811000001103,9480801000001107
19617711000001104,322948000,9493501000001101
19617911000001102,327082002,9494001000001107
19618711000001103,4339911000001106,9288201000001108
19618911000001101,329343001,9289401000001103
19619311000001108,320776005,9304101000001101
19619511000001102,19306111000001105,10980101000001100
19619711000001107,19306211000001104,10980401000001106
19619911000001109,428011001,10364801000001106
19620111000001107,11055811000001106,9353301000001108
19620711000001108,330720009,9367101000001106
19620911000001105,318042006,9369501000001109
19621111000001101,38894011000001104,9621101000001104
19621311000001104,326539000,9377601000001109
19624411000001108,35920811000001107,9900401000001109
19624611000001106,35920611000001108,9900401000001109
19624811000001105,35920311000001103,9900401000001109
19625811000001106,19626311000001107,10978201000001101
19629711000001101,19630211000001104,11078201000001102
196411000001104,39025011000001108,9390101000001108
19641711000001102,19744211000001101,9333701000001108
196511000001100,35937611000001109,9642001000001106
19665511000001104,331384006,11079001000001102
19674411000001109,3551011000001106,9751401000001100
19674611000001107,3551011000001106,9751401000001100
19680911000001100,19697811000001108,9217701000001104
19686111000001100,19698211000001106,11078401000001103
19686611000001108,19698111000001100,11078401000001103
19687311000001100,19697711000001100,9530601000001105
19690911000001104,329652003,9514201000001108
196911000001107,3554711000001106,9627601000001103
19692311000001101,37083611000001104,9569701000001100
19692811000001105,326860000,9273501000001106
19693211000001103,11771811000001108,9465301000001107
19696011000001100,39733311000001109,9502701000001108
19696311000001102,12777411000001104,9629701000001104
19696511000001108,16174511000001101,9480801000001107
19696711000001103,39691711000001107,10543301000001105
19697211000001107,317324005,9299501000001103
19699811000001100,7566711000001103,11078501000001104
19700211000001102,19723611000001104,11078701000001105
19701511000001106,19744111000001107,9349401000001100
19711000001106,318590006,9234801000001109
19711011000001101,441726005,11079101000001101
197111000001107,330614001,9224101000001103
19716211000001103,19744011000001106,11079101000001101
19719311000001104,19722411000001106,9497601000001106
19719611000001109,19722511000001105,9497601000001106
19720911000001102,13454411000001108,9568101000001109
197211000001101,325373001,9462701000001101
19721111000001106,13454411000001108,9568101000001109
19722211000001107,323369001,11078601000001100
19722911000001103,323371001,11078601000001100
19723311000001109,323370000,11078601000001100
19723711000001108,323372008,11078601000001100
19724811000001102,19725411000001103,11078801000001101
19725111000001108,19725511000001104,11078801000001101
19726011000001103,10675311000001102,9193201000001100
19726511000001106,374897009,9196501000001106
19726711000001101,9004511000001107,9204601000001100
19726911000001104,318979007,9205101000001108
19727911000001101,38895611000001107,9215601000001101
19728311000001101,330738007,9219001000001106
19728711000001102,332783001,9219201000001100
19729311000001107,39693511000001103,9225801000001107
19729911000001108,329710002,9227601000001100
19731511000001104,400419002,9238201000001101
19734011000001105,318978004,9205101000001108
19735211000001104,324076005,9364901000001102
19735411000001100,441464008,9896001000001108
19735611000001102,16089911000001109,10366301000001108
19735811000001103,16089911000001109,10366301000001108
19736011000001100,16089911000001109,10366301000001108
19736311000001102,3554511000001101,9620101000001106
19736611000001107,326364003,9567801000001100
19736911000001101,321991008,9240201000001103
19737111000001101,35909611000001106,9241501000001108
19737311000001104,35908111000001105,9241501000001108
19737511000001105,10621011000001101,9241501000001108
19737811000001108,10621111000001100,9241501000001108
19738111000001100,10931011000001100,9248101000001107
19738311000001103,19743911000001108,9228101000001105
19738611000001108,11170011000001100,9258001000001108
19738811000001107,332402005,9260201000001107
19740011000001104,13939111000001104,9271601000001106
19740311000001101,39024211000001104,9273701000001100
197411000001102,3394211000001105,9662301000001102
19749511000001104,19844311000001106,9294901000001105
197711000001108,330768003,9463101000001109
19792911000001107,37084211000001103,11081101000001108
19793711000001102,7425711000001109,11079501000001106
19796311000001105,19805611000001105,11079901000001103
19800411000001100,36044711000001100,11081201000001101
19801611000001107,19805911000001104,11080101000001101
19804711000001100,15145311000001107,11079601000001105
19804911000001103,15145411000001100,11079601000001105
19805111000001102,15145611000001102,11079601000001105
19805411000001107,19805811000001109,11079801000001109
19807211000001100,19807611000001103,11079701000001100
19809011000001101,9536311000001104,11080401000001107
19810111000001108,19821211000001102,11080501000001106
19811000001103,332938009,9285101000001107
19815611000001108,10064011000001101,11080701000001100
19816211000001100,19822011000001104,10109501000001100
19820511000001106,19821411000001103,11080601000001105
198211000001102,330040008,9333401000001101
19823011000001108,19822911000001100,11081001000001107
19823411000001104,19823311000001106,11081001000001107
19826111000001104,17071211000001107,11081001000001107
19826311000001102,17071311000001104,11081001000001107
19832911000001102,14679811000001106,9897501000001102
19839011000001108,17180811000001100,11079601000001105
19840811000001107,19842111000001101,9897301000001109
19841411000001101,19842211000001107,9897301000001109
19842611000001109,19842911000001103,11080901000001103
19856611000001108,19946911000001106,9896601000001100
19857311000001100,331126001,11084301000001108
19858311000001104,330507008,9290001000001103
19858511000001105,39700511000001102,9299001000001107
19858711000001100,317325006,9299501000001103
19858911000001103,320776005,9304101000001101
19859111000001108,325728006,9315101000001100
19859311000001105,8175711000001101,9315901000001102
19859511000001104,428011001,10364801000001106
19859711000001109,321602009,9329701000001109
19859911000001106,4054011000001109,9329901000001106
19860111000001109,4054111000001105,9329901000001106
19860311000001106,11140811000001105,9329901000001106
19860511000001100,11140911000001100,9329901000001106
19860711000001105,332985003,9331801000001103
198611000001100,3546511000001109,9626001000001108
19863711000001101,408027002,9893601000001107
19863911000001104,374897009,9196501000001106
19864111000001100,39022611000001105,9197201000001105
19864311000001103,318978004,9205101000001108
19864711000001104,318979007,9205101000001108
19864911000001102,318980005,9205101000001108
19865111000001101,13132911000001109,9212901000001104
19865311000001104,407909000,9212901000001104
19865711000001100,11140311000001101,9213201000001102
19866011000001106,327373002,9213401000001103
19866111000001107,19865611000001109,11081301000001105
19866411000001102,9553111000001105,9226001000001105
19866611000001104,329710002,9227601000001100
19867011000001109,36565511000001102,9564401000001108
19867211000001104,327368008,9236101000001109
19867411000001100,327104000,9237401000001101
19867611000001102,327106003,9237401000001101
19867811000001103,323053004,11081401000001102
19868011000001105,375396003,11081401000001102
19868211000001100,36564011000001106,9241601000001107
19868411000001101,323054005,11081401000001102
19868611000001103,325533008,9241801000001106
19868711000001107,323055006,11081401000001102
19869011000001100,39707911000001105,9902401000001105
19869211000001105,9207511000001105,9245101000001101
19869411000001109,39710511000001100,9245201000001108
19869611000001107,330734009,9248101000001107
19869811000001106,10931011000001100,9248101000001107
19870011000001102,407784004,9248401000001101
19870211000001107,408037007,9249001000001100
19870811000001108,36038411000001103,11081401000001102
198711000001109,322942004,9903401000001100
